product_code,product_description,unit,country,quantity,value,page,column
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,SWEDEN,19876,123657,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,DENMARK,6784,34281,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,U KING,99500,307926,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,NETHLDS,120408,422327,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,BELGIUM,14338,15537,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,FRANCE,13115,71198,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,GERMANY,452,4570,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,SWITZLD,12635,71254,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,FINLAND,550,4912,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,USSR,85498,659607,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,SPAIN,22843,112940,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,MALTA,2230,7692,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,ITALY,3173,8236,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,GREECE,527,4000,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,TURKEY,216467,1369993,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,SYRIA,100279,531047,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,LEBANON,219200,1310445,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,IRAQ,150379,975028,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,IRAN,496613,3229233,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,ISRL PA,2675,19250,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,S ARAB,592,3872,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,AFGHAN,12950,84892,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,INDIA,29285,126293,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,PAKISTN,58476,205355,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,CHINA,43663,172393,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",LB,AUSTRAL,790739,1619451,2,a
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",NA,N ZEAL,1626702,4425272,2,b
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",NA,FR MORO,135884,412556,2,b
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",NA,ALGERIA,8085,17909,2,b
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",NA,EGYPT,48584,279859,2,b
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",NA,SUDAN,10,50,2,b
0034000,"SAUSAGE CASINGS, SHEEP, LAMB, & GOAT-LB",NA,TOTAL,5268565,18580966,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,CANADA,4144386,1249905,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,MEXICO,982,698,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,CUBA,154262,34701,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,DOM REP,120,18,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,CHILE,4050,2026,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,BRAZIL,1362533,389790,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,PARAGUA,338192,47504,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,URUGUAY,773179,230425,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,ARGENT,3525598,1055423,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,SWEDEN,18017,7683,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,DENMARK,82801,20828,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,U KING,6812,1960,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,NETHLDS,12089,6423,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,BELGIUM,44448,14851,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,FRANCE,16371,4107,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,GERMANY,2375,581,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,SWITZLD,13215,5547,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,TURKEY,11495,31990,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,LEBANON,2354,15061,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,S ARAB,325,1538,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,INDIA,2502,11846,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,PAKISTN,960,1180,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,CHINA,18554,45378,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,AUSTRAL,214555,52122,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,N ZEAL,82034,381705,2,b
0035500,SAUSAGE CASINGS. NSPF-LB,LB,TOTAL,10832209,3613290,2,b
0036000,LARD-POUND,POUND,CANADA,1104,241,2,b
0036000,LARD-POUND,POUND,NORWAY,880,142,2,b
0036000,LARD-POUND,POUND,TOTAL,1984,383,2,b
0036100,LARD COMPOUNDS & SUBSTITUTES-LB,LB,CANADA,280,73,2,b
0036100,LARD COMPOUNDS & SUBSTITUTES-LB,LB,NETHLDS,44528,7122,2,b
0036100,LARD COMPOUNDS & SUBSTITUTES-LB,LB,TOTAL,44808,7195,2,b
0036104,TAXABLE OIL IN LARD COMPOUNDS & SUBSTITUTES-LB,LB,CANADA,50,NA,2,b
0036104,TAXABLE OIL IN LARD COMPOUNDS & SUBSTITUTES-LB,LB,TOTAL,50,NA,2,b
0036500,OLEOMARGARINE & OTHER BUTTER SUBSTITUTES-LB,LB,CANADA,267,118,2,b
0036500,OLEOMARGARINE & OTHER BUTTER SUBSTITUTES-LB,LB,SWEDEN,441,74,2,b
0036500,OLEOMARGARINE & OTHER BUTTER SUBSTITUTES-LB,LB,NORWAY,4189,491,2,b
0036500,OLEOMARGARINE & OTHER BUTTER SUBSTITUTES-LB,LB,DENMARK,4952,1069,2,b
0036500,OLEOMARGARINE & OTHER BUTTER SUBSTITUTES-LB,LB,PHIL R,121800,29369,2,b
0036500,OLEOMARGARINE & OTHER BUTTER SUBSTITUTES-LB,LB,TOTAL,131649,31121,2,b
0036600,"TALLOW, BEEF & MUTTON EDIBLE-LB",LB,CANADA,244628,30301,2,b
0036600,"TALLOW, BEEF & MUTTON EDIBLE-LB",LB,TOTAL,244628,30301,2,b
0036900,"ANIMAL OILS & FATS, NES-LB",LB,CANADA,15735,7347,2,b
0036900,"ANIMAL OILS & FATS, NES-LB",LB,TOTAL,15735,7347,2,b
0037000,CREAM-GALLON,GALLON,CANADA,132,435,2,b
0037000,CREAM-GALLON,GALLON,NETHLDS,800,1874,2,b
0037000,CREAM-GALLON,GALLON,U SO AF,450,1480,2,b
0037000,CREAM-GALLON,GALLON,TOTAL,1382,3789,2,b
0038000,"MILK, WHOLE-GALLON",GALLON,CANADA,2640,1735,2,b
0038000,"MILK, WHOLE-GALLON",GALLON,TOTAL,2640,1735,2,b
0038200,"MILK, SKIMMED & BUTTERMILK-GAL",GAL,CANADA,7352,3492,2,c
0038200,"MILK, SKIMMED & BUTTERMILK-GAL",GAL,TOTAL,7352,3492,2,c
0040000,"MILK. CONDENSED. EVAPORATED. UNSWEETENED, IN AIRTIGHT CONT.-LB",LB,CANADA,1983,554,2,c
0040000,"MILK. CONDENSED. EVAPORATED. UNSWEETENED, IN AIRTIGHT CONT.-LB",LB,TOTAL,1983,554,2,c
0040100,"MILK, CONDENSED, EVAPORATED, SWEETENED, IN AIRTIGHT CONT.-LB",LB,CANADA,18,3,2,c
0040100,"MILK, CONDENSED, EVAPORATED, SWEETENED, IN AIRTIGHT CONT.-LB",LB,U KING,30,9,2,c
0040100,"MILK, CONDENSED, EVAPORATED, SWEETENED, IN AIRTIGHT CONT.-LB",LB,TOTAL,48,12,2,c
0041000,"MILK, WHOLE, DRIED-LB",LB,CANADA,228830,85762,2,c
0041000,"MILK, WHOLE, DRIED-LB",LB,DENMARK,724527,189085,2,c
0041000,"MILK, WHOLE, DRIED-LB",LB,NETHLDS,5075229,1390273,2,c
0041000,"MILK, WHOLE, DRIED-LB",LB,SWITZLD - -,440,202,2,c
0041000,"MILK, WHOLE, DRIED-LB",LB,AUSTRAL,2067124,418869,2,c
0041000,"MILK, WHOLE, DRIED-LB",LB,N ZEAL –,900760,145298,2,c
0041000,"MILK, WHOLE, DRIED-LB",LB,TOTAL,8996910,2229488,2,c
0041100,"MILK. SKIMMED, DRIED-LB",LB,CANADA,50294,4379,2,c
0041100,"MILK. SKIMMED, DRIED-LB",LB,NETHLDS,67295,6254,2,c
0041100,"MILK. SKIMMED, DRIED-LB",LB,AUSTRAL,710864,49497,2,c
0041100,"MILK. SKIMMED, DRIED-LB",LB,N ZEAL DI,202960,18138,2,c
0041100,"MILK. SKIMMED, DRIED-LB",LB,TOTAL,1031413,78268,2,c
0041200,BUTTERMILK. DRIED-POUND,POUND,CANADA,272840,34515,2,c
0041200,BUTTERMILK. DRIED-POUND,POUND,N ZEAL,1337180,112348,2,c
0041200,BUTTERMILK. DRIED-POUND,POUND,TOTAL,1610020,146863,2,c
0041300,"CREAM, DRIED-POUND",POUND,CANADA,1860,946,2,c
0041300,"CREAM, DRIED-POUND",POUND,NETHLDS,1680,760,2,c
0041300,"CREAM, DRIED-POUND",POUND,TOTAL,3540,1706,2,c
0041900,"MALTED MILK & COMP, OR MIXT OF, OR SUBST FOR MILK OR CREAM-LB",LB,CANADA,9840,1785,2,c
0041900,"MALTED MILK & COMP, OR MIXT OF, OR SUBST FOR MILK OR CREAM-LB",LB,SWEDEN,391008,165771,2,c
0041900,"MALTED MILK & COMP, OR MIXT OF, OR SUBST FOR MILK OR CREAM-LB",LB,SWITZLD,4044,2130,2,c
0041900,"MALTED MILK & COMP, OR MIXT OF, OR SUBST FOR MILK OR CREAM-LB",LB,TURKEY,119,392,2,c
0041900,"MALTED MILK & COMP, OR MIXT OF, OR SUBST FOR MILK OR CREAM-LB",LB,AUSTRAL,3486,1160,2,c
0041900,"MALTED MILK & COMP, OR MIXT OF, OR SUBST FOR MILK OR CREAM-LB",LB,TOTAL,408497,171238,2,c
0044000,BUTTER-POUND,POUND,CANADA,1645,1027,2,c
0044000,BUTTER-POUND,POUND,NORWAY,441,216,2,c
0044000,BUTTER-POUND,POUND,DENMARK,56000,32674,2,c
0044000,BUTTER-POUND,POUND,NETHLDS,992,482,2,c
0044000,BUTTER-POUND,POUND,LEBANON,77,51,2,c
0044000,BUTTER-POUND,POUND,TOTAL,59155,34450,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,SWEDEN,1178,394,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,DENMARK,308080,97940,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,NETHLDS,79136,47048,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,BELGIUM,4381,2391,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,FRANCE,888,430,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,GERMANY,33221,16509,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,AUSTRIA,4522,1926,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,SWITZLD,7351387,4422132,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,FINLAND,63592,28941,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,ITALY,1452,623,2,c
0045100,"CHEESE, EMMENTHALER OR SWISS-LB",LB,TOTAL,7847837,4618334,2,c
0045600,"CHEESE, GRUYERE PROCESS-LB",LB,CANADA,4118,2115,2,c
0045600,"CHEESE, GRUYERE PROCESS-LB",LB,ARGENT,7200,1634,2,c
0045600,"CHEESE, GRUYERE PROCESS-LB",LB,DENMARK,70196,24790,2,c
0045600,"CHEESE, GRUYERE PROCESS-LB",LB,IRELAND,26880,13802,2,c
0045600,"CHEESE, GRUYERE PROCESS-LB",LB,NETHLDS,6718,4251,2,c
0045600,"CHEESE, GRUYERE PROCESS-LB",LB,BELGIUM,6549,2817,2,c
0045600,"CHEESE, GRUYERE PROCESS-LB",LB,FRANCE,60759,29338,2,c
0045600,"CHEESE, GRUYERE PROCESS-LB",NA,GERMANY,680,261,2,d
0045600,"CHEESE, GRUYERE PROCESS-LB",NA,AUSTRIA,725,259,2,d
0045600,"CHEESE, GRUYERE PROCESS-LB",NA,SWITZLD,1418594,950120,2,d
0045600,"CHEESE, GRUYERE PROCESS-LB",NA,FINLAND,20682,7947,2,d
0045600,"CHEESE, GRUYERE PROCESS-LB",NA,ITALY,1742,669,2,d
0045600,"CHEESE, GRUYERE PROCESS-LB",NA,TOTAL,1624843,1038003,2,d
0046010,"CHEESE, ROMANO FROM COWS MILK-LB",LB,ARGENT,2143807,697130,2,d
0046010,"CHEESE, ROMANO FROM COWS MILK-LB",LB,SWITZLD,450,344,2,d
0046010,"CHEESE, ROMANO FROM COWS MILK-LB",LB,ITALY,197296,90976,2,d
0046010,"CHEESE, ROMANO FROM COWS MILK-LB",LB,TOTAL,2341553,788450,2,d
0046030,"CHEESE, PECORINO, NOT SUITABLE FOR GRATING-LB",LB,ARGENT,6541,2367,2,d
0046030,"CHEESE, PECORINO, NOT SUITABLE FOR GRATING-LB",LB,ITALY,258458,112814,2,d
0046030,"CHEESE, PECORINO, NOT SUITABLE FOR GRATING-LB",LB,TOTAL,264999,115181,2,d
0046040,CHEESE FROM SHEEPS MILK. SUITABLE FOR GRATING-LB,LB,CANADA - International,14,6,2,d
0046040,CHEESE FROM SHEEPS MILK. SUITABLE FOR GRATING-LB,LB,ARGENT,63813,20845,2,d
0046040,CHEESE FROM SHEEPS MILK. SUITABLE FOR GRATING-LB,LB,DENMARK •,2,2046,2,d
0046040,CHEESE FROM SHEEPS MILK. SUITABLE FOR GRATING-LB,LB,MALTA,324,162,2,d
0046040,CHEESE FROM SHEEPS MILK. SUITABLE FOR GRATING-LB,LB,ITALY,9193902,5032223,2,d
0046040,CHEESE FROM SHEEPS MILK. SUITABLE FOR GRATING-LB,LB,TOTAL,9260278,5055282,2,d
0046110,"CHEESE, REGGIANO IN ORIGINAL LOAVES-LB",LB,CANADA,15,10,2,d
0046110,"CHEESE, REGGIANO IN ORIGINAL LOAVES-LB",LB,ARGENT,512354,169029,2,d
0046110,"CHEESE, REGGIANO IN ORIGINAL LOAVES-LB",LB,ITALY,351829,194369,2,d
0046110,"CHEESE, REGGIANO IN ORIGINAL LOAVES-LB",LB,TOTAL,864198,363408,2,d
0046120,"CHEESE, PARMESANO IN ORIGINAL LOAVES-LB",LB,DENMARK,810,301,2,d
0046120,"CHEESE, PARMESANO IN ORIGINAL LOAVES-LB",LB,ITALY,74786,38979,2,d
0046120,"CHEESE, PARMESANO IN ORIGINAL LOAVES-LB",LB,TOTAL,75596,39280,2,d
0046230,"CHEESE, PROVOLONO IN ORIGINAL LOAVES-LB",LB,ARGENT,9666,3439,2,d
0046230,"CHEESE, PROVOLONO IN ORIGINAL LOAVES-LB",LB,ITALY,2495041,1179901,2,d
0046230,"CHEESE, PROVOLONO IN ORIGINAL LOAVES-LB",LB,TOTAL,2504707,1183340,2,d
0046250,"CHEESE, PROVOLETTE IN ORIGINAL LOAVES-LB",LB,ITALY I,60669,29409,2,d
0046250,"CHEESE, PROVOLETTE IN ORIGINAL LOAVES-LB",LB,TOTAL,60669,29409,2,d
0046300,"CHEESE, ROQUEFORT IN ORIGINAL LOAVES-LB",LB,FRANCE,1688186,1089358,2,d
0046300,"CHEESE, ROQUEFORT IN ORIGINAL LOAVES-LB",LB,TOTAL,1688186,1089358,2,d
0046490,"CHEESE, CHEDDAR, NOT PRCSD OTHER THAN DIVISION INTO PIECES-LB",LB,CANADA,2537764,1057624,2,d
0046490,"CHEESE, CHEDDAR, NOT PRCSD OTHER THAN DIVISION INTO PIECES-LB",LB,MEXICO,441,162,2,d
0046490,"CHEESE, CHEDDAR, NOT PRCSD OTHER THAN DIVISION INTO PIECES-LB",LB,DOM REP,600,240,2,d
0046490,"CHEESE, CHEDDAR, NOT PRCSD OTHER THAN DIVISION INTO PIECES-LB",LB,SWEDEN,6027,2577,2,d
0046490,"CHEESE, CHEDDAR, NOT PRCSD OTHER THAN DIVISION INTO PIECES-LB",LB,DENMARK,5446,1699,2,d
0046490,"CHEESE, CHEDDAR, NOT PRCSD OTHER THAN DIVISION INTO PIECES-LB",LB,IRELAND,13758,6307,2,d
0046490,"CHEESE, CHEDDAR, NOT PRCSD OTHER THAN DIVISION INTO PIECES-LB",LB,ITALY,3800,1110,2,d
0046490,"CHEESE, CHEDDAR, NOT PRCSD OTHER THAN DIVISION INTO PIECES-LB",LB,N ZEAL,9504224,2295955,2,d
0046490,"CHEESE, CHEDDAR, NOT PRCSD OTHER THAN DIVISION INTO PIECES-LB",LB,TOTAL,12072060,3265674,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,CANADA,73,42,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,SWEDEN,45162,15287,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,NORWAY,33,12,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,DENMARK,4756684,1639708,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,U KING.,13314,9531,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,NETHLDS,2759,329,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,FRANCE,79826,24900,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,SWITZLD,12358,4277,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,ITALY,138311,53707,2,d
0046600,"CHEESE, BLUE-MOLD IN ORIGINAL LOAVES-LB",LB,TOTAL,5048520,1748393,2,d
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,CANADA,39310,16285,3,a
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,ARGENT,133614,43419,3,a
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,SWEDEN,514,171,3,a
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,NORWAY,166155,69349,3,a
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,DENMARK,202329,76568,3,a
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,U KING,1662,586,3,a
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,NETHLDS,3722607,1291863,3,a
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,BELGIUM,2899,974,3,a
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,PORTUGL,9857,3358,3,a
0046750,"CHEESE, EDAM & GOUDA CONTAINING 40% BUTTER FAT-LB",LB,TOTAL,4278947,1502573,3,a
0046790,"CHEESE, EDAM & GOUDA NES-LB",LB,CANADA,1827,727,3,a
0046790,"CHEESE, EDAM & GOUDA NES-LB",LB,ARGENT,11774,3809,3,a
0046790,"CHEESE, EDAM & GOUDA NES-LB",LB,NORWAY,5858,1911,3,a
0046790,"CHEESE, EDAM & GOUDA NES-LB",LB,DENMARK,5156,1266,3,a
0046790,"CHEESE, EDAM & GOUDA NES-LB",LB,NETHLDS,29129,10029,3,a
0046790,"CHEESE, EDAM & GOUDA NES-LB",LB,ITALY,360,147,3,a
0046790,"CHEESE, EDAM & GOUDA NES-LB",LB,TOTAL,54104,17889,3,a
0046800,"CHEESE, BRYNDZA IN CASKS,",NA,HUNGARY,1650,475,3,a
0046800,"CHEESE, BRYNDZA IN CASKS,",NA,TOTAL,1650,475,3,a
0046940,"CHEESE, SBRINZ IN ORIGINAL LOAVES-LB",LB,URUGUAY,5638,2110,3,a
0046940,"CHEESE, SBRINZ IN ORIGINAL LOAVES-LB",LB,ARGENT,755441,243257,3,a
0046940,"CHEESE, SBRINZ IN ORIGINAL LOAVES-LB",LB,SWITZLD,77,51,3,a
0046940,"CHEESE, SBRINZ IN ORIGINAL LOAVES-LB",LB,ITALY,7545,3810,3,a
0046940,"CHEESE, SBRINZ IN ORIGINAL LOAVES-LB",LB,TOTAL,768701,249228,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,CANADA,200082,92313,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,MEXICO,7911,3254,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,CUBA,100,50,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,ARGENT,22347,7274,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,SWEDEN,60992,26362,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,NORWAY,384225,136195,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,DENMARK,400951,126246,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,U KING,13949,10085,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,NETHLDS,31459,10619,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,BELGIUM,1260,583,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,FRANCE,44942,18520,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,GERMANY,20707,3986,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,SWITZLD,30024,14815,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,AZORES -,209,57,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,PORTUGL,16070,8177,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,MALTA,31575,16464,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,ITALY,2208543,787193,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,GREECE,14244,5233,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,BULGAR,62501,27491,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,TURKEY,17590,8166,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,N ZEAL,8649,2796,3,a
0046990,CHEESE & SUBSTITUTES NES-LB,LB,TOTAL,3578330,1305879,3,a
0047000,"WHITEFISH, FRESH OR FROZEN-LB",LB,CANADA,14907975,4795464,3,a
0047000,"WHITEFISH, FRESH OR FROZEN-LB",LB,U KING,31976,4117,3,a
0047000,"WHITEFISH, FRESH OR FROZEN-LB",LB,TOTAL,14939951,4799581,3,a
0047100,"YELLOW PIKE, FRESH OR FROZEN-LB",LB,CANADA,9312717,2731381,3,a
0047100,"YELLOW PIKE, FRESH OR FROZEN-LB",LB,NETHLDS,38250,11038,3,a
0047100,"YELLOW PIKE, FRESH OR FROZEN-LB",LB,TOTAL,9350967,2742419,3,a
0047200,JACKS OR GRASS PIKE. FRESH OR FROZEN-LB,LB,CANADA,2311065,336177,3,a
0047200,JACKS OR GRASS PIKE. FRESH OR FROZEN-LB,LB,TOTAL,2311065,336177,3,a
0047300,"LAKE TROUT, FRESH OR FROZEN-LB",LB,CANADA,3078999,1012566,3,a
0047300,"LAKE TROUT, FRESH OR FROZEN-LB",NA,DENMARK ·,104926,42041,3,b
0047300,"LAKE TROUT, FRESH OR FROZEN-LB",NA,TOTAL,3183925,1054607,3,b
0047400,"YELLOW PERCH, FRESH OR FROZEN-LB",LB,CANADA,725357,139240,3,b
0047400,"YELLOW PERCH, FRESH OR FROZEN-LB",LB,NETHLDS,650,166,3,b
0047400,"YELLOW PERCH, FRESH OR FROZEN-LB",LB,TOTAL,726007,139406,3,b
0048000,"TULLIBEES, FRESH OR FROZEN-LB",LB,CANADA,291354,36131,3,b
0048000,"TULLIBEES, FRESH OR FROZEN-LB",LB,TOTAL,291354,36131,3,b
0048100,LAKE HERRING & CISCOES FRESH OR FROZEN-LB,LB,CANADA,413336,154609,3,b
0048100,LAKE HERRING & CISCOES FRESH OR FROZEN-LB,LB,TOTAL,413336,154609,3,b
0048200,CHUBS. FRESH OR FROZEN-LB,LB,CANADA,318259,62245,3,b
0048200,CHUBS. FRESH OR FROZEN-LB,LB,TOTAL,318259,62245,3,b
0048300,MULLET. FRESH OR FROZEN-LB,LB,CANADA,1014257,95161,3,b
0048300,MULLET. FRESH OR FROZEN-LB,LB,PORTUGL -,480,210,3,b
0048300,MULLET. FRESH OR FROZEN-LB,LB,TOTAL,1014737,95371,3,b
0048400,"SAUGERS, FRESH OR FROZEN-LB",LB,CANADA,3522062,846194,3,b
0048400,"SAUGERS, FRESH OR FROZEN-LB",LB,TOTAL,3522062,846194,3,b
0048500,"BLUE PIKE, FRESH OR FROZEN-LB",LB,CANADA,581100,150600,3,b
0048500,"BLUE PIKE, FRESH OR FROZEN-LB",LB,TOTAL,581100,150600,3,b
0048600,"FRESH-WATER FISH, NES, FRESH OR FROZEN-LB",LB,CANADA,16667053,3191674,3,b
0048600,"FRESH-WATER FISH, NES, FRESH OR FROZEN-LB",LB,MEXICO,375809,48801,3,b
0048600,"FRESH-WATER FISH, NES, FRESH OR FROZEN-LB",LB,DENMARK,1006229,388098,3,b
0048600,"FRESH-WATER FISH, NES, FRESH OR FROZEN-LB",LB,TOTAL,29254,NA,3,b
X0048600,"XFRESH-WATER FISH, NES, FRESH OR FROZEN-LB",LB,U KING PARAMATAN SERIPAKAN SERIPAKAN SERIPAKAN SERIPAKAN SERIPAKAN SERIPAKAN SERIPAKAN SERIPAKAN SERIPAKAN SER,790,126,3,b
X0048600,"XFRESH-WATER FISH, NES, FRESH OR FROZEN-LB",LB,NETHLDSJAPAN,NA,7530,3,b
X0048600,"XFRESH-WATER FISH, NES, FRESH OR FROZEN-LB",LB,JAPAN,NA,6176,3,b
X0048600,"XFRESH-WATER FISH, NES, FRESH OR FROZEN-LB",LB,TOTAL,18091735,3642405,3,b
0048800,"EELS, FRESH OR FROZEN-LB",LB,CANADA,728909,113130,3,b
0048800,"EELS, FRESH OR FROZEN-LB",LB,JAPAN,50,66,3,b
0048800,"EELS, FRESH OR FROZEN-LB",LB,TOTAL,728959,113196,3,b
0050000,"SALMON, FRESH OR FROZEN-LB",LB,CANADA,27408387,7455565,3,b
0050000,"SALMON, FRESH OR FROZEN-LB",LB,DENMARK,20350,9560,3,b
